Stethoscope	ECG
-0.0204468	-0.0604248
0.0140381	-0.0610352
0.0424194	-0.0622559
0.0604248	-0.062561
0.0378418	-0.06073
0.0170898	-0.0570679
-0.0131226	-0.0527954
-0.0372314	-0.0497437
-0.0274658	-0.0494385
-0.0228882	-0.0515747
-0.00915527	-0.0546265
-0.00305176	-0.057373
-0.0259399	-0.0604248
-0.0296021	-0.0643921
-0.0192261	-0.067749
0.00518799	-0.071106
0.0109863	-0.0744629
-0.0259399	-0.0802612
-0.0268555	-0.0906372
-0.00976563	-0.10437
-0.00152588	-0.119324
0.00671387	-0.134277
0.015564	-0.147705
0.0631714	-0.155945
0.109558	-0.154114
0.100098	-0.137329
0.0613403	-0.102539
0.00579834	-0.0485229
-0.0421143	0.0244141
-0.0637817	0.114136
-0.102234	0.217896
-0.12207	0.335999
-0.078125	0.466309
-0.0149536	0.602722
0.0570679	0.729675
0.0836182	0.835571
0.050354	0.916748
0.0195313	0.971375
-0.0177002	0.993042
-0.0265503	0.977173
-0.0125122	0.922241
-0.00640869	0.830383
0.0183105	0.705566
0.0439453	0.552673
0.0692749	0.38147
0.0698853	0.204773
-0.0653076	0.0357056
-0.36377	-0.115356
-0.658569	-0.241089
-0.656738	-0.339661
-0.125122	-0.40802
0.664673	-0.444641
1.29211	-0.452881
1.49323	-0.439148
1.09314	-0.409851
0.295715	-0.370178
-0.621643	-0.326538
-1.3501	-0.283813
-1.62659	-0.245361
-1.40015	-0.213318
-0.749512	-0.188599
0.105896	-0.169678
0.883484	-0.155029
1.20575	-0.144653
1.00647	-0.137329
0.450439	-0.131226
-0.187073	-0.126343
-0.55481	-0.124207
-0.559387	-0.123901
-0.296326	-0.123596
-0.00244141	-0.12207
0.166016	-0.119629
0.231018	-0.116882
0.203857	-0.114746
0.151367	-0.11322
0.0631714	-0.112
-0.0317383	-0.110474
-0.0668335	-0.109253
-0.0549316	-0.108337
0.015564	-0.106812
0.0244141	-0.104675
-0.0115967	-0.102539
-0.0152588	-0.101318
-0.0341797	-0.0994873
-0.00793457	-0.0961304
-0.0195313	-0.0924683
-0.0534058	-0.0888062
-0.0411987	-0.0836182
-0.0357056	-0.0787354
0.0195313	-0.0753784
0.0177002	-0.071106
0	-0.0662231
0.0106812	-0.0622559
0	-0.06073
0.0244141	-0.0604248
0.010376	-0.0595093
-0.0167847	-0.0582886
-0.0323486	-0.0558472
-0.0497437	-0.0531006
-0.0189209	-0.0506592
-0.00915527	-0.0469971
0.00457764	-0.0427246
0.0164795	-0.0387573
0.0143433	-0.0344849
0.057373	-0.0283813
0.0744629	-0.0210571
0.0762939	-0.0149536
0.0570679	-0.0100708
-0.00915527	-0.00610352
-0.0610352	-0.00183105
-0.108643	0.00244141
-0.0912476	0.00671387
-0.0476074	0.0106812
-0.0238037	0.0143433
0.0183105	0.0192261
0.0161743	0.0259399
0.0177002	0.03479
0.0167847	0.0436401
-0.027771	0.0524902
-0.0210571	0.0598145
-0.0244141	0.0665283
-0.00915527	0.0735474
0.0302124	0.0802612
0.00854492	0.0854492
0.0387573	0.090332
0.0558472	0.0961304
0.0601196	0.101929
0.078125	0.107422
0.00915527	0.112
-0.0192261	0.117188
-0.0271606	0.12207
-0.0350952	0.126648
-0.010376	0.132141
-0.0479126	0.137634
-0.0424194	0.140686
-0.0149536	0.142822
-0.000610352	0.143738
0.0219727	0.143127
-0.00335693	0.142517
0.0149536	0.142822
0.0268555	0.143738
0.0210571	0.144653
0.0119019	0.145569
-0.0158691	0.14679
0.0195313	0.147095
0.0512695	0.1474
0.062561	0.14801
0.0292969	0.148621
-0.0354004	0.147095
-0.0668335	0.144348
-0.085144	0.141602
-0.0735474	0.13916
-0.0613403	0.136719
-0.0244141	0.133362
0.0350952	0.129089
0.0814819	0.123901
0.0933838	0.118713
0.0427246	0.114136
-0.0100708	0.109253
-0.0521851	0.103149
-0.0744629	0.0961304
-0.0811768	0.0878906
-0.0848389	0.0787354
-0.0253296	0.0698853
0.0473022	0.0613403
0.102539	0.0521851
0.102844	0.0427246
0.0341797	0.0338745
-0.0332642	0.0256348
-0.083313	0.0183105
-0.100403	0.0125122
-0.107727	0.00915527
-0.0653076	0.00671387
0.212708	0.00457764
0.515137	0.00335693
0.525818	0.00244141
0.252991	0.00183105
-0.22522	0.00213623
-0.689697	0.00335693
-0.871277	0.00305176
-0.688477	0.000610352
-0.239868	-0.00366211
0.25116	-0.00762939
0.609436	-0.00976563
0.737	-0.0115967
0.61676	-0.0131226
0.3302	-0.012207
-0.0112915	-0.0100708
-0.259094	-0.00732422
-0.365906	-0.00457764
-0.351563	-0.00244141
-0.246582	0.00274658
-0.10437	0.0100708
0.0585938	0.0152588
0.164185	0.0170898
0.153503	0.0170898
0.0692749	0.0167847
-0.038147	0.0170898
-0.0964355	0.0158691
-0.100708	0.0137329
-0.0616455	0.0115967
0.00671387	0.00976563
0.0546265	0.00701904
0.0753784	0.00396729
0.0515747	0.00244141
0.0112915	0.00244141
-0.0219727	0.00518799
-0.0402832	0.00915527
-0.0228882	0.0128174
0.0167847	0.0164795
0.0424194	0.0198364
0.0540161	0.022583
0.0198364	0.0253296
-0.0201416	0.0271606
-0.0650024	0.0283813
-0.0808716	0.0289917
-0.0482178	0.0286865
-0.0210571	0.0274658
0.00488281	0.0265503
0.0363159	0.0256348
0.0698853	0.0231934
0.0793457	0.0213623
0.0491333	0.020752
0.0119019	0.0213623
-0.0201416	0.0219727
-0.0338745	0.0204468
-0.0311279	0.0183105
-0.0418091	0.0170898
-0.0119019	0.0161743
0.0189209	0.0152588
0.0402832	0.0149536
0.043335	0.017395
0.00762939	0.0216675
-0.00457764	0.0256348
-0.0143433	0.0292969
-0.015564	0.032959
-0.0137329	0.0363159
-0.0201416	0.038147
0.00183105	0.0396729
0.00518799	0.0405884
-0.0228882	0.0402832
-0.0595093	0.038147
-0.065918	0.0335693
-0.0311279	0.0280762
0.0119019	0.0228882
0.0344849	0.0186157
0.0564575	0.0143433
0.085144	0.0106812
0.0820923	0.00946045
0.0357056	0.0112915
-0.0411987	0.0143433
-0.0897217	0.0164795
-0.098877	0.0198364
-0.0842285	0.0256348
-0.0668335	0.0320435
-0.0204468	0.0375366
0.0650024	0.0430298
0.132141	0.0485229
0.163269	0.0540161
0.111084	0.0588989
0.0405884	0.0628662
-0.00274658	0.0662231
-0.0518799	0.0692749
-0.0775146	0.0714111
-0.0939941	0.0726318
-0.0665283	0.0738525
-0.0115967	0.0759888
0.012207	0.0811768
0.0161743	0.0881958
0.00152588	0.0952148
0.0012207	0.103455
-0.00579834	0.114136
-0.020752	0.127258
-0.0378418	0.141296
-0.0466919	0.15564
-0.0170898	0.169067
0.0131226	0.18219
0.038147	0.192871
0.0390625	0.197754
0.0335693	0.197754
0.039978	0.195923
0.0296021	0.192261
0.00793457	0.184021
-0.0326538	0.171814
-0.0564575	0.15625
-0.0631714	0.140686
-0.0378418	0.126648
0.000915527	0.113831
0.0241089	0.101013
0.0564575	0.0872803
0.062561	0.0732422
0.0390625	0.0592041
-0.0106812	0.0466919
-0.0686646	0.0354004
-0.0823975	0.0247192
-0.0509644	0.0134277
0.00457764	0.00213623
0.0570679	-0.00854492
0.0900269	-0.0183105
0.106201	-0.0274658
0.0982666	-0.03479
0.0592041	-0.039978
-0.00213623	-0.0442505
-0.0646973	-0.0479126
-0.101013	-0.0512695
-0.0991821	-0.0552368
-0.0695801	-0.0598145
-0.0393677	-0.0646973
-0.0149536	-0.0680542
0.00457764	-0.0708008
0.017395	-0.0726318
0.0146484	-0.0741577
-0.00671387	-0.0744629
-0.0256348	-0.0732422
-0.0241089	-0.0720215
-0.00183105	-0.0720215
0.0228882	-0.0717163
0.0326538	-0.0720215
0.0723267	-0.0747681
0.105286	-0.0814819
0.0601196	-0.0930786
0.000915527	-0.107422
-0.0473022	-0.122986
-0.0613403	-0.137329
-0.0473022	-0.148315
-0.0137329	-0.151062
0.0408936	-0.140381
0.0549316	-0.112915
0.010376	-0.067749
-0.0527954	-0.00366211
-0.108643	0.0769043
-0.103149	0.171509
-0.050354	0.280151
0.0216675	0.401917
0.0799561	0.532532
0.0909424	0.661621
0.0692749	0.775757
0.0241089	0.86792
-0.0177002	0.934753
-0.0344849	0.970764
-0.0265503	0.971069
0.000305176	0.934143
0.0302124	0.860596
0.0567627	0.752563
0.0747681	0.614624
0.0613403	0.453796
0.000610352	0.279846
-0.176086	0.106506
-0.483398	-0.0524902
-0.698547	-0.188599
-0.499268	-0.297241
0.205688	-0.375977
0.99762	-0.423889
1.38885	-0.442505
1.19751	-0.436096
0.545044	-0.410461
-0.263977	-0.371704
-0.92041	-0.325317
-1.26526	-0.276794
-1.27625	-0.231323
-0.999146	-0.192261
-0.420227	-0.162354
0.3479	-0.140686
1.00677	-0.125732
1.21002	-0.116882
0.880127	-0.11261
0.195313	-0.112
-0.469971	-0.114441
-0.760803	-0.119019
-0.600281	-0.123901
-0.171204	-0.127258
0.223999	-0.129089
0.413818	-0.130005
0.40741	-0.128479
0.271301	-0.125427
0.0692749	-0.12146
-0.108643	-0.116882
-0.212097	-0.111389
-0.213013	-0.107117
-0.157471	-0.10498
-0.0616455	-0.103455
0.0396729	-0.101013
0.0827026	-0.0982666
0.0878906	-0.09552
0.06073	-0.0924683
0.00793457	-0.0891113
-0.0585938	-0.0854492
-0.12085	-0.0802612
-0.102539	-0.072937
-0.0283813	-0.0656128
0.067749	-0.06073
0.132446	-0.0588989
0.106506	-0.057373
0.0650024	-0.055542
0.00671387	-0.0534058
-0.0640869	-0.0512695
-0.111694	-0.0494385
-0.156555	-0.0488281
-0.126343	-0.0479126
-0.0421143	-0.0457764
0.0369263	-0.0436401
0.111694	-0.0408936
0.136108	-0.0369263
0.119324	-0.0323486
0.0720215	-0.0274658
0.0088501	-0.022583
-0.0308228	-0.0167847
-0.0756836	-0.0106812
-0.098877	-0.00396729
-0.0732422	0.00152588
-0.0332642	0.00671387
0.0161743	0.0115967
0.0473022	0.0161743
0.0527954	0.0219727
0.0488281	0.0274658
0.0106812	0.0320435
-0.0299072	0.0360107
-0.0375366	0.039978
-0.0262451	0.0445557
0.00427246	0.0497437
0.0280762	0.0564575
0.0247192	0.0653076
0.0161743	0.0744629
-0.012207	0.0827026
-0.0256348	0.0897217
-0.0259399	0.0973511
-0.0457764	0.105591
-0.0265503	0.114441
0.0012207	0.122681
0.020752	0.129395
0.0411987	0.133362
0.0302124	0.135803
0.0256348	0.139465
0.0231934	0.143738
0.00396729	0.146484
-0.000305176	0.14679
-0.0131226	0.145874
-0.0219727	0.145264
-0.00610352	0.144958
0.00183105	0.145874
0.0250244	0.146484
0.0305176	0.145264
0.00549316	0.143433
-0.00732422	0.141907
-0.0244141	0.141296
-0.0372314	0.141296
-0.0317383	0.142822
-0.0323486	0.144958
-0.00671387	0.14679
0.0259399	0.14801
0.0335693	0.147705
0.0418091	0.146179
0.0280762	0.144653
0.00366211	0.142212
-0.0186157	0.138855
-0.0405884	0.132446
-0.0427246	0.122986
-0.0332642	0.11261
-0.0109863	0.102539
0.0244141	0.0933838
0.0341797	0.0845337
0.0323486	0.0772095
0.00976563	0.0714111
-0.0335693	0.065918
-0.0595093	0.0613403
-0.0708008	0.0567627
-0.0534058	0.0518799
-0.0134277	0.0460815
0.0305176	0.0396729
0.0650024	0.0320435
0.0875854	0.0222778
0.0817871	0.0119019
0.0469971	0.00274658
-0.0143433	-0.00549316
-0.0634766	-0.0137329
-0.065918	-0.0219727
-0.0854492	-0.0286865
-0.072937	-0.0338745
0.0912476	-0.0357056
0.343323	-0.0354004
0.424805	-0.0344849
0.285339	-0.0341797
-0.0396729	-0.0335693
-0.452576	-0.0317383
-0.720825	-0.0286865
-0.682983	-0.0253296
-0.386353	-0.022583
0.0439453	-0.0204468
0.435486	-0.0183105
0.634766	-0.0158691
0.592346	-0.0146484
0.372925	-0.0140381
0.12146	-0.0140381
-0.0808716	-0.0152588
-0.222473	-0.017395
-0.2948	-0.0201416
-0.292358	-0.0216675
-0.237427	-0.0219727
-0.138855	-0.020752
-0.0335693	-0.0180054
0.0561523	-0.0137329
0.105896	-0.00946045
0.105591	-0.00701904
0.0750732	-0.00457764
0.0338745	-0.000305176
0.0143433	0.00549316
0.0161743	0.00976563
0.0231934	0.0109863
0.0323486	0.0100708
0.0378418	0.00854492
0.0311279	0.00732422
0.00671387	0.00610352
-0.0262451	0.00457764
-0.0479126	0.00305176
-0.0445557	0.00213623
-0.0198364	0.00213623
0.012207	0.00274658
0.0338745	0.00335693
0.0341797	0.00335693
0.017395	0.00305176
-0.0146484	0.00305176
-0.0527954	0.00335693
-0.072937	0.00427246
-0.0646973	0.00579834
-0.0292969	0.00823975
0.0137329	0.0106812
0.0500488	0.012207
0.0698853	0.0140381
0.0701904	0.0152588
0.0518799	0.0164795
0.0222778	0.0189209
-0.0137329	0.0204468
-0.0567627	0.0204468
-0.0863647	0.0189209
-0.0836182	0.0158691
-0.0427246	0.012207
0.0100708	0.00732422
0.0540161	0.00274658
0.0793457	-0.000610352
0.0695801	-0.00274658
0.0286865	-0.00427246
-0.0262451	-0.00396729
-0.0643921	-0.00244141
-0.057373	-0.00183105
-0.0195313	-0.00244141
0.0201416	-0.00244141
0.0427246	-0.00152588
0.0421143	-0.000305176
0.0241089	0
0.00213623	-0.0012207
-0.0189209	-0.00366211
-0.0405884	-0.00610352
-0.0421143	-0.00854492
-0.0265503	-0.0112915
-0.0012207	-0.0137329
0.027771	-0.0146484
0.0418091	-0.0152588
0.03479	-0.015564
0.0247192	-0.0164795
0.0143433	-0.0170898
-0.000915527	-0.017395
-0.0149536	-0.0161743
-0.0292969	-0.0128174
-0.0506592	-0.00793457
-0.065918	-0.00274658
-0.0646973	0.00305176
-0.0460815	0.00946045
-0.010376	0.015564
0.0338745	0.0216675
0.0744629	0.0289917
0.0900269	0.0366211
0.072937	0.0427246
0.0314331	0.0469971
-0.00946045	0.0509644
-0.0311279	0.0567627
-0.0292969	0.0637817
-0.0140381	0.0689697
0.00213623	0.0732422
0.0140381	0.0778198
0.0161743	0.0848389
0.0119019	0.093689
-0.00152588	0.103149
-0.0195313	0.11261
-0.0378418	0.122986
-0.0442505	0.132751
-0.0259399	0.140991
0.00793457	0.1474
0.038147	0.151367
0.0485229	0.153198
0.0360107	0.152588
0.00762939	0.14801
-0.0314331	0.139771
-0.0637817	0.131226
-0.0695801	0.12207
-0.0411987	0.11261
-0.00366211	0.101318
0.0186157	0.088501
0.0384521	0.0769043
0.0549316	0.065918
0.0601196	0.0546265
0.0524902	0.0445557
0.0183105	0.03479
-0.0341797	0.0234985
-0.0869751	0.010376
-0.113525	-0.00457764
-0.090332	-0.0183105
-0.0183105	-0.0292969
0.0576782	-0.0390625
0.118713	-0.0485229
0.130005	-0.0576782
0.0976563	-0.0668335
0.0457764	-0.0735474
-0.0125122	-0.0778198
-0.0497437	-0.0784302
-0.071106	-0.0775146
-0.0717163	-0.0769043
-0.0616455	-0.0769043
-0.0537109	-0.0759888
-0.0509644	-0.0741577
-0.0213623	-0.0732422
0.0140381	-0.0741577
0.0509644	-0.0769043
0.0753784	-0.0808716
0.0790405	-0.0860596
0.0619507	-0.0924683
0.0158691	-0.0997925
-0.0387573	-0.105896
-0.0863647	-0.110779
-0.109253	-0.117798
-0.0961304	-0.127258
-0.0448608	-0.138855
0.0296021	-0.151672
0.0979614	-0.165405
0.144348	-0.177612
0.150757	-0.185242
0.109863	-0.184326
0.0350952	-0.170593
-0.0494385	-0.141296
-0.120544	-0.0942993
-0.157471	-0.0274658
-0.14679	0.0588989
-0.093689	0.163574
-0.0158691	0.281982
0.0631714	0.411987
0.116272	0.550842
0.116882	0.68573
0.0704956	0.803528
-0.00701904	0.897522
-0.071106	0.96283
-0.100098	0.993042
-0.0878906	0.984802
-0.0363159	0.935669
0.0289917	0.846863
0.0759888	0.722656
0.0808716	0.568848
0.062561	0.394897
-0.0338745	0.214233
-0.258179	0.0415039
-0.448914	-0.111389
-0.349426	-0.238037
0.203857	-0.334473
0.871277	-0.401001
1.08887	-0.438232
0.727844	-0.448303
0.038147	-0.435181
-0.571289	-0.402832
-0.845032	-0.357666
-0.802917	-0.308533
-0.577698	-0.263977
-0.371094	-0.226746
-0.227051	-0.195313
0.0415039	-0.170898
0.514526	-0.152588
0.909424	-0.13855
1.00464	-0.128479
0.605774	-0.12207
-0.185547	-0.119934
-0.921936	-0.120239
-1.24634	-0.122375
-0.959473	-0.126038
-0.213928	-0.130005
0.617981	-0.133667
1.14594	-0.136414
1.13129	-0.137329
0.674133	-0.135193
0.0479126	-0.132141
-0.503235	-0.13031
-0.784607	-0.130615
-0.771179	-0.132141
-0.515442	-0.13092
-0.155334	-0.127869
0.172424	-0.123596
0.389099	-0.119629
0.465698	-0.117493
0.394897	-0.116577
0.215454	-0.115051
-0.00488281	-0.112
-0.178528	-0.108337
-0.250244	-0.104675
-0.230408	-0.101624
-0.15686	-0.100098
-0.0448608	-0.0979614
0.0387573	-0.0949097
0.109253	-0.0918579
0.149231	-0.0900269
0.117493	-0.0878906
0.0299072	-0.085144
-0.0787354	-0.0808716
-0.124512	-0.0753784
-0.114136	-0.0695801
-0.0665283	-0.0646973
0.0210571	-0.0604248
0.0787354	-0.0561523
0.111389	-0.0509644
0.0994873	-0.0442505
0.0354004	-0.0378418
-0.0558472	-0.0317383
-0.107727	-0.0256348
-0.0836182	-0.0183105
-0.0219727	-0.00946045
0.0308228	-0.000915527
0.0515747	0.00640869
0.0341797	0.012207
0.0146484	0.0177002
0.027771	0.0238037
0.0296021	0.0308228
-0.00549316	0.0378418
-0.0570679	0.0448608
-0.0915527	0.0506592
-0.0674438	0.0558472
-0.000305176	0.0622559
0.0683594	0.0689697
0.0991821	0.0753784
0.0906372	0.0814819
0.0534058	0.0875854
-0.00518799	0.0939941
-0.0531006	0.100098
-0.0765991	0.107422
-0.067749	0.114136
-0.0286865	0.119629
-0.027771	0.123901
0.0177002	0.128784
-0.00579834	0.134277
0.0421143	0.140076
0.0323486	0.145264
0.03479	0.148926
0.0241089	0.151978
-0.0189209	0.154419
0.0125122	0.156555
-0.0457764	0.158081
0.0012207	0.158386
-0.0326538	0.157166
-0.0177002	0.15564
-0.0125122	0.154419
-0.0564575	0.151978
-0.0012207	0.1474
-0.0393677	0.141296
0.050354	0.135193
0.0375366	0.129395
0.057373	0.123596
0.0842285	0.119019
0.0256348	0.115662
0.0796509	0.111694
-0.0183105	0.108337
0.00518799	0.106506
-0.0476074	0.102844
-0.0830078	0.0961304
-0.0457764	0.0894165
-0.108948	0.0845337
-0.00915527	0.0787354
-0.0247192	0.0723267
0.0393677	0.0646973
0.0830078	0.0564575
0.0378418	0.0488281
0.0881958	0.0415039
-0.0234985	0.0344849
-0.0128174	0.0274658
-0.0726318	0.0204468
-0.0961304	0.0143433
-0.0289917	0.00793457
-0.0509644	0.000610352
0.0704956	-0.00610352
0.0375366	-0.0125122
0.0741577	-0.0180054
0.0796509	-0.022583
0.00183105	-0.0262451
0.0210571	-0.0286865
-0.0500488	-0.0305176
-0.055542	-0.0299072
-0.0805664	-0.0289917
-0.100098	-0.0302124
0.134583	-0.0338745
0.264587	-0.0375366
0.339355	-0.0396729
0.210571	-0.0411987
-0.166321	-0.043335
-0.425415	-0.0460815
-0.596924	-0.0485229
-0.458374	-0.0506592
-0.162354	-0.0515747
0.132446	-0.0497437
0.419312	-0.045166
0.462341	-0.0390625
0.383911	-0.0332642
0.205688	-0.027771
-0.0286865	-0.0234985
-0.115356	-0.0210571
-0.190735	-0.0177002
-0.173645	-0.0140381
-0.0994873	-0.010376
-0.0836182	-0.00762939
0.00274658	-0.00549316
-0.000610352	-0.00488281
-0.015564	-0.00457764
0.0152588	-0.00457764
-0.017395	-0.00518799
0.0244141	-0.00518799
0.0527954	-0.00366211
0.0506592	-0.00183105
0.0845337	0.000610352
0.0488281	0.00244141
-0.00427246	0.00396729
-0.0228882	0.00671387
-0.0601196	0.010376
-0.055542	0.0149536
-0.0119019	0.0198364
-0.0152588	0.0238037
0.0109863	0.0253296
0.0131226	0.0241089
-0.0131226	0.0210571
0.0152588	0.017395
-0.00152588	0.0149536
0.00427246	0.0143433
0.0323486	0.0131226
-0.00183105	0.0112915
-0.0115967	0.00915527
-0.0128174	0.00762939
-0.0369263	0.00732422
0.00640869	0.00762939
0.0100708	0.00732422
-0.0109863	0.00640869
0.0161743	0.00640869
-0.0128174	0.00610352
-0.00457764	0.00488281
0.0268555	0.00366211
0.017395	0.00305176
0.027771	0.00335693
0.00976563	0.00427246
-0.0146484	0.00549316
-0.0125122	0.00671387
-0.0296021	0.00823975
-0.0552368	0.0088501
-0.0335693	0.00671387
-0.00671387	0.000915527
0.0216675	-0.00488281
0.0619507	-0.00823975
0.0469971	-0.0109863
0.000305176	-0.0134277
-0.012207	-0.0140381
-0.0390625	-0.0125122
-0.0363159	-0.00915527
-0.00640869	-0.00610352
-0.0170898	-0.00427246
0.00335693	-0.00274658
0.0265503	-0.000915527
0.0396729	-0.000305176
0.0805664	0.000610352
0.0888062	0.00152588
0.03479	0.000915527
0.000305176	-0.0012207
-0.0775146	-0.00427246
-0.126343	-0.00579834
-0.103455	-0.00518799
-0.0817871	-0.00396729
-0.0311279	-0.00366211
0.0360107	-0.00396729
0.0543213	-0.00488281
0.0912476	-0.00640869
0.0860596	-0.0088501
0.0195313	-0.0128174
0.012207	-0.017395
-0.0430298	-0.0210571
-0.0567627	-0.0244141
-0.0189209	-0.0262451
-0.0299072	-0.0274658
0.0357056	-0.0289917
0.0595093	-0.0292969
0.022583	-0.0280762
0.0378418	-0.0262451
-0.0204468	-0.0241089
-0.0387573	-0.022583
-0.0323486	-0.0204468
-0.0790405	-0.0186157
-0.0262451	-0.0186157
-0.0180054	-0.0204468
-0.00335693	-0.0210571
0.0488281	-0.0213623
0.0189209	-0.0213623
0.0582886	-0.0216675
0.0643921	-0.0216675
0.00701904	-0.0216675
0.0201416	-0.0210571
-0.0588989	-0.0195313
-0.0646973	-0.017395
-0.0314331	-0.0161743
-0.0396729	-0.0164795
0.0445557	-0.0186157
0.0231934	-0.0189209
0.0344849	-0.0180054
0.0561523	-0.0180054
-0.00183105	-0.0189209
0.0231934	-0.0216675
-0.0253296	-0.0250244
-0.0360107	-0.0271606
-0.00427246	-0.0271606
-0.0161743	-0.0262451
0.0262451	-0.0250244
-0.0253296	-0.022583
-0.0418091	-0.0192261
-0.0558472	-0.015564
-0.0827026	-0.0100708
-0.0265503	-0.00244141
-0.0228882	0.00701904
0.0442505	0.0164795
0.0799561	0.0256348
0.0796509	0.0341797
0.101929	0.0424194
0.0314331	0.0500488
0.0305176	0.0549316
-0.0106812	0.0570679
-0.0448608	0.0588989
-0.0170898	0.0613403
-0.0558472	0.0646973
-0.0088501	0.0689697
-0.0204468	0.0735474
-0.0198364	0.0784302
0.00671387	0.0830078
-0.0411987	0.0872803
0.00305176	0.0915527
-0.00762939	0.0961304
0.0222778	0.0997925
0.0494385	0.101624
0.0216675	0.102539
0.0518799	0.101624
-0.00946045	0.0970459
-0.0164795	0.0891113
-0.0344849	0.0790405
-0.0579834	0.0680542
-0.0146484	0.0567627
-0.043335	0.0454712
0.0100708	0.0341797
-0.00152588	0.0231934
0.00976563	0.0131226
0.0354004	0.00427246
0.0112915	-0.00396729
0.0601196	-0.00976563
0.0195313	-0.0134277
0.0256348	-0.0167847
-0.0177002	-0.020752
-0.0366211	-0.0250244
-0.0164795	-0.0299072
-0.0466919	-0.0354004
0.00183105	-0.0436401
-0.0311279	-0.0537109
0.0241089	-0.0640869
0.0311279	-0.0723267
0.0125122	-0.0787354
0.0375366	-0.0842285
-0.0317383	-0.0891113
-0.00946045	-0.0912476
-0.0604248	-0.0909424
-0.0744629	-0.0897217
-0.022583	-0.0854492
-0.0241089	-0.0790405
0.0714111	-0.0726318
0.0765991	-0.0674438
0.0698853	-0.0646973
0.0750732	-0.0637817
-0.00793457	-0.0640869
-0.0115967	-0.0665283
-0.0418091	-0.0717163
-0.0595093	-0.0811768
-0.00457764	-0.0949097
-0.0183105	-0.111389
0.00213623	-0.128784
0.0189209	-0.142517
-0.0109863	-0.151367
0.0366211	-0.153503
0.0384521	-0.144958
0.0396729	-0.121155
0.062561	-0.0793457
-0.0198364	-0.0186157
-0.0360107	0.0595093
-0.0604248	0.153503
-0.098877	0.26123
-0.0540161	0.38269
-0.072937	0.514832
0.0164795	0.648499
0.0753784	0.769958
0.0265503	0.871277
0.0463867	0.949097
-0.00518799	0.997314
-0.0488281	1.00983
-0.0317383	0.983887
-0.0299072	0.9198
0.039978	0.821228
0.109253	0.691223
0.127563	0.534363
0.0799561	0.361023
-0.146179	0.184631
-0.525208	0.0198364
-0.761414	-0.125122
-0.555725	-0.246277
0.117798	-0.339966
0.96344	-0.403748
1.4502	-0.438538
1.36169	-0.447388
0.834961	-0.434875
0.111389	-0.406799
-0.495911	-0.366821
-0.973816	-0.32135
-1.38	-0.27771
-1.61926	-0.238647
-1.46912	-0.205688
-0.811462	-0.178833
0.225525	-0.158997
1.33484	-0.144348
1.9455	-0.133972
1.78741	-0.127563
0.918579	-0.123596
-0.307007	-0.120544
-1.1853	-0.117798
-1.44409	-0.115967
-1.07788	-0.115051
-0.262146	-0.115051
0.492554	-0.114441
0.92926	-0.112915
0.960999	-0.110779
0.592346	-0.109863
0.088501	-0.109558
-0.321045	-0.108643
-0.589294	-0.106506
-0.652161	-0.103149
-0.470276	-0.0997925
-0.194397	-0.0967407
0.0686646	-0.0939941
0.26062	-0.0906372
0.327454	-0.0869751
0.33905	-0.0842285
0.26947	-0.0817871
0.114441	-0.0790405
-0.0363159	-0.0744629
-0.130005	-0.0695801
-0.114441	-0.0653076
-0.0686646	-0.0619507
-0.0387573	-0.0576782
-0.0372314	-0.0527954
-0.0750732	-0.0482178
-0.0646973	-0.0442505
-0.0372314	-0.0411987
-0.0228882	-0.0390625
-0.012207	-0.0387573
-0.0524902	-0.0408936
-0.0448608	-0.0430298
-0.00305176	-0.0430298
0.0170898	-0.0405884
0.0570679	-0.0372314
0.0540161	-0.0323486
0.0689697	-0.0274658
0.10437	-0.0222778
0.0930786	-0.0170898
0.0747681	-0.012207
0.0268555	-0.00762939
-0.0186157	-0.00396729
-0.0604248	-0.00152588
-0.0930786	0
-0.0918579	0.00183105
-0.109253	0.00427246
-0.106506	0.00701904
-0.0915527	0.0112915
-0.0500488	0.0170898
0.020752	0.0241089
0.0762939	0.0311279
0.12146	0.0387573
0.0991821	0.0482178
0.0634766	0.057373
0.0262451	0.065918
-0.0241089	0.0744629
-0.022583	0.0820923
-0.0146484	0.088501
0.0256348	0.0942993
0.062561	0.100098
0.0323486	0.106201
0.0012207	0.113525
-0.0177002	0.120239
-0.0668335	0.125732
-0.062561	0.1297
-0.0491333	0.133362
-0.0448608	0.137329
0.0323486	0.13916
0.0585938	0.139465
0.0634766	0.13855
0.0723267	0.136719
0.00152588	0.135193
-0.0265503	0.132751
-0.0314331	0.130005
-0.0512695	0.127258
-0.0393677	0.124817
-0.0167847	0.123596
0.00518799	0.124207
0.0396729	0.124817
0.0546265	0.125427
0.0338745	0.126648
0.00671387	0.128479
-0.0183105	0.130005
-0.050354	0.1297
-0.0546265	0.126953
-0.0189209	0.124207
-0.00457764	0.120544
0.0149536	0.114441
0.0180054	0.107422
-0.0244141	0.100403
-0.0491333	0.0930786
-0.022583	0.0848389
-0.0149536	0.0772095
0.022583	0.0717163
0.0570679	0.0662231
0.0228882	0.0592041
0.0115967	0.0512695
0	0.0436401
-0.0256348	0.0366211
-0.00305176	0.0283813
0.0146484	0.0192261
-0.00579834	0.00976563
-0.00701904	0.0012207
-0.0128174	-0.00701904
-0.0408936	-0.0143433
-0.0476074	-0.0204468
-0.0366211	-0.0247192
