L I	L III	L II(Calc.)
-0.0521851	0.0180054	-0.0341797
-0.0488281	0.0216675	-0.0271606
-0.0445557	0.0253296	-0.0192261
-0.0393677	0.0280762	-0.0112915
-0.0335693	0.0305176	-0.00305176
-0.0271606	0.0314331	0.00427246
-0.0195313	0.0305176	0.0109863
-0.010376	0.0274658	0.0170898
-0.000305176	0.022583	0.0222778
0.00976563	0.0161743	0.0259399
0.0201416	0.00915527	0.0292969
0.0289917	0.00305176	0.0320435
0.0360107	-0.00183105	0.0341797
0.0402832	-0.00579834	0.0344849
0.0427246	-0.00946045	0.0332642
0.0448608	-0.0119019	0.032959
0.0463867	-0.0137329	0.0326538
0.0457764	-0.0134277	0.0323486
0.0421143	-0.0115967	0.0305176
0.0363159	-0.00915527	0.0271606
0.0314331	-0.00671387	0.0247192
0.0280762	-0.00610352	0.0219727
0.0262451	-0.00732422	0.0189209
0.0247192	-0.0100708	0.0146484
0.022583	-0.0131226	0.00946045
0.0192261	-0.0164795	0.00274658
0.0164795	-0.0192261	-0.00274658
0.0140381	-0.0222778	-0.00823975
0.0109863	-0.0253296	-0.0143433
0.00701904	-0.0280762	-0.0210571
0.00213623	-0.0305176	-0.0283813
-0.00396729	-0.0317383	-0.0357056
-0.0106812	-0.0311279	-0.0418091
-0.0167847	-0.0292969	-0.0460815
-0.0238037	-0.0265503	-0.050354
-0.0320435	-0.0238037	-0.0558472
-0.0405884	-0.020752	-0.0613403
-0.0479126	-0.017395	-0.0653076
-0.0527954	-0.0149536	-0.067749
-0.0570679	-0.0134277	-0.0704956
-0.06073	-0.0125122	-0.0732422
-0.0631714	-0.012207	-0.0753784
-0.0653076	-0.0128174	-0.078125
-0.0674438	-0.0143433	-0.0817871
-0.0689697	-0.0167847	-0.0857544
-0.0698853	-0.0195313	-0.0894165
-0.071106	-0.0228882	-0.0939941
-0.0723267	-0.0253296	-0.0976563
-0.0720215	-0.0271606	-0.0991821
-0.0714111	-0.0286865	-0.100098
-0.0708008	-0.0296021	-0.100403
-0.0704956	-0.0296021	-0.100098
-0.0692749	-0.0292969	-0.0985718
-0.067749	-0.0280762	-0.0958252
-0.0665283	-0.0268555	-0.0933838
-0.0650024	-0.0256348	-0.0906372
-0.0634766	-0.0241089	-0.0875854
-0.0610352	-0.0231934	-0.0842285
-0.0588989	-0.0228882	-0.0817871
-0.0585938	-0.0234985	-0.0820923
-0.0595093	-0.0247192	-0.0842285
-0.0619507	-0.0280762	-0.0900269
-0.0646973	-0.0338745	-0.0985718
-0.0671387	-0.0427246	-0.109863
-0.0704956	-0.0537109	-0.124207
-0.0747681	-0.0656128	-0.140381
-0.0790405	-0.0759888	-0.155029
-0.0808716	-0.0827026	-0.163574
-0.0799561	-0.0839233	-0.163879
-0.0735474	-0.0784302	-0.151978
-0.0598145	-0.0656128	-0.125427
-0.0360107	-0.045166	-0.0811768
-0.0012207	-0.017395	-0.0186157
0.0445557	0.0180054	0.062561
0.102234	0.0585938	0.160828
0.172424	0.103455	0.275879
0.252686	0.153198	0.405884
0.340881	0.205688	0.54657
0.430908	0.255737	0.686646
0.515137	0.295715	0.810852
0.587769	0.32196	0.909729
0.645142	0.336609	0.98175
0.683289	0.339661	1.02295
0.699158	0.32959	1.02875
0.688171	0.305176	0.993347
0.648804	0.267944	0.916748
0.58136	0.221558	0.802917
0.489807	0.169678	0.659485
0.380554	0.114441	0.494995
0.263367	0.0579834	0.32135
0.14679	0.00366211	0.150452
0.038147	-0.0436401	-0.00549316
-0.0585938	-0.0814819	-0.140076
-0.138855	-0.109253	-0.248108
-0.198975	-0.128174	-0.327148
-0.236816	-0.140381	-0.377197
-0.253296	-0.146484	-0.39978
-0.252075	-0.148315	-0.400391
-0.236816	-0.146179	-0.382996
-0.212097	-0.140686	-0.352783
-0.183411	-0.131226	-0.314636
-0.154114	-0.119019	-0.273132
-0.128174	-0.104675	-0.232849
-0.108643	-0.0900269	-0.198669
-0.09552	-0.0756836	-0.171204
-0.0872803	-0.0631714	-0.150452
-0.0830078	-0.0521851	-0.135193
-0.0811768	-0.043335	-0.124512
-0.0811768	-0.0369263	-0.118103
-0.0820923	-0.0335693	-0.115662
-0.0830078	-0.0323486	-0.115356
-0.0842285	-0.0332642	-0.117493
-0.0848389	-0.0354004	-0.120239
-0.0854492	-0.0375366	-0.122986
-0.0857544	-0.0393677	-0.125122
-0.0854492	-0.0402832	-0.125732
-0.0845337	-0.0402832	-0.124817
-0.0836182	-0.0393677	-0.122986
-0.0820923	-0.0372314	-0.119324
-0.0808716	-0.0350952	-0.115967
-0.0793457	-0.0326538	-0.112
-0.078125	-0.0311279	-0.109253
-0.0756836	-0.0302124	-0.105896
-0.0726318	-0.0302124	-0.102844
-0.0701904	-0.0308228	-0.101013
-0.067749	-0.0323486	-0.100098
-0.0643921	-0.0344849	-0.098877
-0.0595093	-0.0369263	-0.0964355
-0.0540161	-0.0396729	-0.093689
-0.0497437	-0.0421143	-0.0918579
-0.0460815	-0.0439453	-0.0900269
-0.0439453	-0.045166	-0.0891113
-0.0427246	-0.0457764	-0.088501
-0.0421143	-0.0457764	-0.0878906
-0.0411987	-0.045166	-0.0863647
-0.039978	-0.0439453	-0.0839233
-0.0393677	-0.0424194	-0.0817871
-0.0390625	-0.0402832	-0.0793457
-0.0387573	-0.0387573	-0.0775146
-0.0390625	-0.0375366	-0.0765991
-0.039978	-0.0372314	-0.0772095
-0.0408936	-0.0375366	-0.0784302
-0.0405884	-0.038147	-0.0787354
-0.038147	-0.0384521	-0.0765991
-0.0344849	-0.0393677	-0.0738525
-0.0311279	-0.0402832	-0.0714111
-0.0283813	-0.0415039	-0.0698853
-0.0262451	-0.0430298	-0.0692749
-0.022583	-0.0439453	-0.0665283
-0.0183105	-0.0445557	-0.0628662
-0.0137329	-0.0448608	-0.0585938
-0.0100708	-0.045166	-0.0552368
-0.00762939	-0.0454712	-0.0531006
-0.00701904	-0.0463867	-0.0534058
-0.00671387	-0.0476074	-0.0543213
-0.00671387	-0.0485229	-0.0552368
-0.00732422	-0.0488281	-0.0561523
-0.00793457	-0.0497437	-0.0576782
-0.00793457	-0.0512695	-0.0592041
-0.00701904	-0.0521851	-0.0592041
-0.00549316	-0.0527954	-0.0582886
-0.00244141	-0.0534058	-0.0558472
0.000915527	-0.0537109	-0.0527954
0.00427246	-0.0540161	-0.0497437
0.00701904	-0.0540161	-0.0469971
0.00976563	-0.0540161	-0.0442505
0.0137329	-0.0543213	-0.0405884
0.0183105	-0.0549316	-0.0366211
0.0219727	-0.0558472	-0.0338745
0.0250244	-0.0570679	-0.0320435
0.0286865	-0.0579834	-0.0292969
0.0326538	-0.0588989	-0.0262451
0.0378418	-0.0595093	-0.0216675
0.0448608	-0.0598145	-0.0149536
0.0521851	-0.0601196	-0.00793457
0.0588989	-0.0604248	-0.00152588
0.0653076	-0.0601196	0.00518799
0.0723267	-0.0592041	0.0131226
0.0793457	-0.0585938	0.020752
0.085144	-0.0579834	0.0271606
0.090332	-0.057373	0.032959
0.09552	-0.0564575	0.0390625
0.100403	-0.055542	0.0448608
0.105286	-0.0552368	0.0500488
0.109863	-0.055542	0.0543213
0.114746	-0.0564575	0.0582886
0.119934	-0.057373	0.062561
0.125427	-0.0582886	0.0671387
0.131226	-0.0595093	0.0717163
0.137024	-0.0610352	0.0759888
0.141602	-0.0622559	0.0793457
0.145569	-0.0631714	0.0823975
0.150146	-0.0634766	0.0866699
0.154419	-0.0634766	0.0909424
0.158081	-0.062561	0.09552
0.160217	-0.0610352	0.0991821
0.160828	-0.0595093	0.101318
0.160522	-0.0579834	0.102539
0.159302	-0.0558472	0.103455
0.157776	-0.0531006	0.104675
0.155334	-0.0497437	0.105591
0.152893	-0.0463867	0.106506
0.150452	-0.043335	0.107117
0.147705	-0.0402832	0.107422
0.144653	-0.0372314	0.107422
0.141602	-0.0341797	0.107422
0.13855	-0.0311279	0.107422
0.135193	-0.027771	0.107422
0.13031	-0.0247192	0.105591
0.123291	-0.0216675	0.101624
0.114746	-0.0192261	0.09552
0.106506	-0.0167847	0.0897217
0.0985718	-0.0137329	0.0848389
0.0900269	-0.0106812	0.0793457
0.0799561	-0.00793457	0.0720215
0.0680542	-0.00518799	0.0628662
0.0561523	-0.00274658	0.0534058
0.0445557	-0.000915527	0.0436401
0.0332642	0.000305176	0.0335693
0.0241089	0.00152588	0.0256348
0.0164795	0.00183105	0.0183105
0.00793457	0.00152588	0.00946045
-0.00335693	0.000610352	-0.00274658
-0.0152588	-0.000610352	-0.0158691
-0.0259399	-0.00244141	-0.0283813
-0.03479	-0.00457764	-0.0393677
-0.0424194	-0.00640869	-0.0488281
-0.050354	-0.00762939	-0.0579834
-0.0585938	-0.00854492	-0.0671387
-0.0656128	-0.0088501	-0.0744629
-0.0708008	-0.00946045	-0.0802612
-0.0756836	-0.0100708	-0.0857544
-0.0802612	-0.0106812	-0.0909424
-0.0823975	-0.0109863	-0.0933838
-0.0820923	-0.0115967	-0.093689
-0.0805664	-0.0128174	-0.0933838
-0.0796509	-0.0143433	-0.0939941
-0.0802612	-0.0158691	-0.0961304
-0.0823975	-0.0167847	-0.0991821
-0.0836182	-0.0180054	-0.101624
-0.0839233	-0.0195313	-0.103455
-0.0845337	-0.020752	-0.105286
-0.0857544	-0.0222778	-0.108032
-0.0881958	-0.0234985	-0.111694
-0.0909424	-0.0247192	-0.115662
-0.0942993	-0.0259399	-0.120239
-0.0970459	-0.0274658	-0.124512
-0.0985718	-0.0289917	-0.127563
-0.0982666	-0.0305176	-0.128784
-0.0973511	-0.0314331	-0.128784
-0.0964355	-0.0317383	-0.128174
-0.0961304	-0.0317383	-0.127869
-0.0970459	-0.0317383	-0.128784
-0.0982666	-0.0320435	-0.13031
-0.0982666	-0.0320435	-0.13031
-0.0958252	-0.0314331	-0.127258
-0.0927734	-0.0308228	-0.123596
-0.090332	-0.0299072	-0.120239
-0.0888062	-0.0289917	-0.117798
-0.0872803	-0.0283813	-0.115662
-0.085144	-0.0280762	-0.11322
-0.0827026	-0.0280762	-0.110779
-0.0808716	-0.0280762	-0.108948
-0.0793457	-0.0286865	-0.108032
-0.078125	-0.0292969	-0.107422
-0.078125	-0.0296021	-0.107727
-0.0784302	-0.0302124	-0.108643
-0.0787354	-0.0305176	-0.109253
-0.078125	-0.0311279	-0.109253
-0.0778198	-0.0317383	-0.109558
-0.078125	-0.0320435	-0.110168
-0.0778198	-0.032959	-0.110779
-0.0772095	-0.0338745	-0.111084
-0.0750732	-0.0344849	-0.109558
-0.0714111	-0.0344849	-0.105896
-0.0680542	-0.0341797	-0.102234
-0.0662231	-0.0341797	-0.100403
-0.0650024	-0.0344849	-0.0994873
-0.0634766	-0.0354004	-0.098877
-0.0610352	-0.0360107	-0.0970459
-0.0582886	-0.0360107	-0.0942993
-0.0558472	-0.0360107	-0.0918579
-0.0543213	-0.0357056	-0.0900269
-0.0534058	-0.0357056	-0.0891113
-0.0524902	-0.0350952	-0.0875854
-0.0506592	-0.0344849	-0.085144
-0.0482178	-0.0332642	-0.0814819
-0.0457764	-0.0320435	-0.0778198
-0.0436401	-0.0308228	-0.0744629
-0.0408936	-0.0302124	-0.071106
-0.038147	-0.0296021	-0.067749
-0.0366211	-0.0292969	-0.065918
-0.0354004	-0.0289917	-0.0643921
-0.0326538	-0.0299072	-0.062561
-0.0305176	-0.0305176	-0.0610352
-0.0299072	-0.0311279	-0.0610352
-0.0308228	-0.0320435	-0.0628662
-0.0317383	-0.0335693	-0.0653076
-0.032959	-0.0350952	-0.0680542
-0.03479	-0.0360107	-0.0708008
-0.0357056	-0.0366211	-0.0723267
-0.0338745	-0.0378418	-0.0717163
-0.0314331	-0.0390625	-0.0704956
-0.0302124	-0.039978	-0.0701904
-0.0299072	-0.0408936	-0.0708008
-0.0292969	-0.0424194	-0.0717163
-0.027771	-0.0445557	-0.0723267
-0.0262451	-0.0466919	-0.072937
-0.0259399	-0.0488281	-0.0747681
-0.0271606	-0.0506592	-0.0778198
-0.0286865	-0.0524902	-0.0811768
-0.0302124	-0.0537109	-0.0839233
-0.0323486	-0.0543213	-0.0866699
-0.03479	-0.0537109	-0.088501
-0.0366211	-0.0524902	-0.0891113
-0.0375366	-0.0509644	-0.088501
-0.0372314	-0.0494385	-0.0866699
-0.0363159	-0.0479126	-0.0842285
-0.03479	-0.0460815	-0.0808716
-0.0335693	-0.0439453	-0.0775146
-0.0323486	-0.0421143	-0.0744629
-0.0308228	-0.0415039	-0.0723267
-0.0296021	-0.0408936	-0.0704956
-0.0283813	-0.0405884	-0.0689697
-0.0286865	-0.0405884	-0.0692749
-0.0308228	-0.0408936	-0.0717163
-0.0341797	-0.0415039	-0.0756836
-0.038147	-0.0418091	-0.0799561
-0.0418091	-0.0421143	-0.0839233
-0.0439453	-0.0418091	-0.0857544
-0.0439453	-0.0415039	-0.0854492
-0.043335	-0.0408936	-0.0842285
-0.0427246	-0.0408936	-0.0836182
-0.0421143	-0.0408936	-0.0830078
-0.0408936	-0.0408936	-0.0817871
-0.0387573	-0.0408936	-0.0796509
-0.0360107	-0.0402832	-0.0762939
-0.0338745	-0.039978	-0.0738525
-0.0332642	-0.0393677	-0.0726318
-0.0344849	-0.0387573	-0.0732422
-0.0366211	-0.038147	-0.0747681
-0.0372314	-0.0378418	-0.0750732
-0.0369263	-0.0375366	-0.0744629
-0.0375366	-0.0369263	-0.0744629
-0.038147	-0.0363159	-0.0744629
-0.0378418	-0.0363159	-0.0741577
-0.0360107	-0.0372314	-0.0732422
-0.0335693	-0.0387573	-0.0723267
-0.0311279	-0.039978	-0.071106
-0.0296021	-0.0408936	-0.0704956
-0.0292969	-0.0411987	-0.0704956
-0.0311279	-0.0418091	-0.072937
-0.0344849	-0.0421143	-0.0765991
-0.0384521	-0.0427246	-0.0811768
-0.0418091	-0.0430298	-0.0848389
-0.0439453	-0.0427246	-0.0866699
-0.0454712	-0.0421143	-0.0875854
-0.0466919	-0.0415039	-0.0881958
-0.0485229	-0.0408936	-0.0894165
-0.0497437	-0.0405884	-0.090332
-0.0491333	-0.039978	-0.0891113
-0.0485229	-0.0396729	-0.0881958
-0.0476074	-0.0396729	-0.0872803
-0.0463867	-0.0396729	-0.0860596
-0.0460815	-0.0396729	-0.0857544
-0.045166	-0.0396729	-0.0848389
-0.0454712	-0.0396729	-0.085144
-0.0466919	-0.0396729	-0.0863647
-0.0482178	-0.0402832	-0.088501
-0.0497437	-0.0411987	-0.0909424
-0.0509644	-0.0421143	-0.0930786
-0.0512695	-0.0421143	-0.0933838
-0.0500488	-0.0424194	-0.0924683
-0.0485229	-0.0430298	-0.0915527
-0.0479126	-0.043335	-0.0912476
-0.0485229	-0.0436401	-0.0921631
-0.0497437	-0.0430298	-0.0927734
-0.0500488	-0.0424194	-0.0924683
-0.0485229	-0.0415039	-0.0900269
-0.0460815	-0.0405884	-0.0866699
-0.0436401	-0.0396729	-0.083313
-0.0411987	-0.0387573	-0.0799561
-0.0390625	-0.0384521	-0.0775146
-0.0366211	-0.038147	-0.0747681
-0.0350952	-0.0384521	-0.0735474
-0.0341797	-0.0387573	-0.072937
-0.0341797	-0.0390625	-0.0732422
-0.0341797	-0.0396729	-0.0738525
-0.0344849	-0.0396729	-0.0741577
-0.0360107	-0.039978	-0.0759888
-0.0390625	-0.039978	-0.0790405
-0.0430298	-0.0402832	-0.083313
-0.0466919	-0.0396729	-0.0863647
-0.0485229	-0.0387573	-0.0872803
-0.0491333	-0.0369263	-0.0860596
-0.0485229	-0.0344849	-0.0830078
-0.0469971	-0.0317383	-0.0787354
-0.0454712	-0.0296021	-0.0750732
-0.0439453	-0.0283813	-0.0723267
-0.0408936	-0.0274658	-0.0683594
-0.0372314	-0.0268555	-0.0640869
-0.0341797	-0.0262451	-0.0604248
-0.0323486	-0.0256348	-0.0579834
-0.0317383	-0.0256348	-0.057373
-0.0317383	-0.0256348	-0.057373
-0.0326538	-0.0253296	-0.0579834
-0.0338745	-0.0250244	-0.0588989
-0.0363159	-0.0247192	-0.0610352
-0.0390625	-0.0244141	-0.0634766
-0.0415039	-0.0234985	-0.0650024
-0.0439453	-0.0219727	-0.065918
-0.0454712	-0.0204468	-0.065918
-0.0463867	-0.0192261	-0.0656128
-0.0469971	-0.0192261	-0.0662231
-0.0473022	-0.0189209	-0.0662231
-0.0463867	-0.0186157	-0.0650024
-0.0445557	-0.0186157	-0.0631714
-0.0424194	-0.0186157	-0.0610352
-0.0408936	-0.0186157	-0.0595093
-0.0390625	-0.0186157	-0.0576782
-0.0366211	-0.0183105	-0.0549316
-0.0357056	-0.0177002	-0.0534058
-0.0369263	-0.0164795	-0.0534058
-0.0378418	-0.0149536	-0.0527954
-0.0369263	-0.0134277	-0.050354
-0.0357056	-0.0119019	-0.0476074
-0.0344849	-0.010376	-0.0448608
-0.0344849	-0.00823975	-0.0427246
-0.0357056	-0.00518799	-0.0408936
-0.0369263	-0.00183105	-0.0387573
-0.0375366	0.00152588	-0.0360107
-0.0375366	0.00396729	-0.0335693
-0.0375366	0.00640869	-0.0311279
-0.0369263	0.00823975	-0.0286865
-0.0357056	0.00946045	-0.0262451
-0.0341797	0.0100708	-0.0241089
-0.0317383	0.00946045	-0.0222778
-0.0286865	0.00762939	-0.0210571
-0.0241089	0.00427246	-0.0198364
-0.0180054	-0.000915527	-0.0189209
-0.00946045	-0.00701904	-0.0164795
0.000610352	-0.0128174	-0.012207
0.0100708	-0.0180054	-0.00793457
0.0183105	-0.0219727	-0.00366211
0.0250244	-0.0250244	0
0.0302124	-0.0271606	0.00305176
0.0338745	-0.0286865	0.00518799
0.0366211	-0.0289917	0.00762939
0.038147	-0.0280762	0.0100708
0.038147	-0.0256348	0.0125122
0.0363159	-0.022583	0.0137329
0.032959	-0.0198364	0.0131226
0.0286865	-0.0186157	0.0100708
0.0247192	-0.0192261	0.00549316
0.0210571	-0.0216675	-0.000610352
0.017395	-0.0247192	-0.00732422
0.0131226	-0.0280762	-0.0149536
0.010376	-0.0317383	-0.0213623
0.00793457	-0.0360107	-0.0280762
0.00366211	-0.039978	-0.0363159
-0.00213623	-0.0439453	-0.0460815
-0.00732422	-0.0469971	-0.0543213
-0.012207	-0.0488281	-0.0610352
-0.017395	-0.0488281	-0.0662231
-0.0234985	-0.0469971	-0.0704956
-0.0308228	-0.0442505	-0.0750732
-0.038147	-0.0405884	-0.0787354
-0.0448608	-0.0369263	-0.0817871
-0.050354	-0.0338745	-0.0842285
-0.0534058	-0.0311279	-0.0845337
-0.0552368	-0.0292969	-0.0845337
-0.0570679	-0.0283813	-0.0854492
-0.0598145	-0.0283813	-0.0881958
-0.0628662	-0.0292969	-0.0921631
-0.0646973	-0.0305176	-0.0952148
-0.0640869	-0.0317383	-0.0958252
-0.0619507	-0.032959	-0.0949097
-0.0610352	-0.0341797	-0.0952148
-0.0616455	-0.0354004	-0.0970459
-0.0643921	-0.0357056	-0.100098
-0.067749	-0.0350952	-0.102844
-0.0704956	-0.0344849	-0.10498
-0.072937	-0.0338745	-0.106812
-0.0753784	-0.032959	-0.108337
-0.078125	-0.0320435	-0.110168
-0.0799561	-0.0311279	-0.111084
-0.0811768	-0.0311279	-0.112305
-0.0820923	-0.0308228	-0.112915
-0.0830078	-0.0305176	-0.113525
-0.083313	-0.0299072	-0.11322
-0.083313	-0.0292969	-0.11261
-0.083313	-0.0292969	-0.11261
-0.0820923	-0.0311279	-0.11322
-0.0811768	-0.0354004	-0.116577
-0.0814819	-0.0436401	-0.125122
-0.0830078	-0.0549316	-0.137939
-0.0854492	-0.0671387	-0.152588
-0.088501	-0.0787354	-0.167236
-0.0900269	-0.0872803	-0.177307
-0.0881958	-0.0906372	-0.178833
-0.0820923	-0.0881958	-0.170288
-0.0680542	-0.0790405	-0.147095
-0.043335	-0.062561	-0.105896
-0.00671387	-0.0369263	-0.0436401
0.0418091	-0.00183105	0.039978
0.101929	0.0402832	0.142212
0.175476	0.0872803	0.262756
0.262451	0.137939	0.400391
0.360107	0.190735	0.550842
0.461426	0.24292	0.704346
0.557556	0.289307	0.846863
0.64209	0.326233	0.968323
0.71106	0.350342	1.0614
0.760803	0.359802	1.12061
0.787964	0.353088	1.14105
0.787659	0.32959	1.11725
0.756531	0.290222	1.04675
0.694885	0.238342	0.933228
0.604553	0.178833	0.783386
0.491333	0.115662	0.606995
0.364075	0.0518799	0.415955
0.234375	-0.00854492	0.22583
0.111694	-0.06073	0.0509644
0.00152588	-0.101929	-0.100403
-0.0912476	-0.130615	-0.221863
-0.163269	-0.14679	-0.310059
-0.212708	-0.152283	-0.36499
-0.239563	-0.148621	-0.388184
-0.245056	-0.139465	-0.384521
-0.232849	-0.126038	-0.358887
-0.20813	-0.110474	-0.318604
-0.177612	-0.0949097	-0.272522
-0.148315	-0.0799561	-0.228271
-0.124817	-0.0662231	-0.19104
-0.107422	-0.0534058	-0.160828
-0.0967407	-0.0424194	-0.13916
-0.0921631	-0.0332642	-0.125427
-0.0930786	-0.0268555	-0.119934
-0.0970459	-0.0238037	-0.12085
-0.102234	-0.0231934	-0.125427
-0.107727	-0.0247192	-0.132446
-0.111694	-0.027771	-0.139465
-0.11261	-0.0317383	-0.144348
-0.112915	-0.0363159	-0.149231
-0.112305	-0.039978	-0.152283
-0.110474	-0.0421143	-0.152588
-0.107117	-0.043335	-0.150452
-0.104065	-0.0430298	-0.147095
-0.101929	-0.0421143	-0.144043
-0.0994873	-0.0408936	-0.140381
-0.0970459	-0.0396729	-0.136719
-0.0949097	-0.0384521	-0.133362
-0.0939941	-0.0366211	-0.130615
-0.0942993	-0.0341797	-0.128479
-0.0946045	-0.0317383	-0.126343
-0.0949097	-0.0296021	-0.124512
-0.0942993	-0.0280762	-0.122375
-0.0933838	-0.0265503	-0.119934
-0.0912476	-0.0253296	-0.116577
-0.0881958	-0.0247192	-0.112915
-0.0857544	-0.0244141	-0.110168
-0.0839233	-0.0253296	-0.109253
-0.0820923	-0.0265503	-0.108643
-0.0808716	-0.0280762	-0.108948
-0.0799561	-0.0296021	-0.109558
-0.0790405	-0.0305176	-0.109558
-0.0784302	-0.0308228	-0.109253
-0.0778198	-0.0314331	-0.109253
-0.0769043	-0.0317383	-0.108643
-0.0759888	-0.0317383	-0.107727
-0.0759888	-0.0311279	-0.107117
-0.0769043	-0.0296021	-0.106506
-0.0772095	-0.0283813	-0.105591
-0.0753784	-0.027771	-0.103149
-0.072937	-0.0274658	-0.100403
-0.071106	-0.0274658	-0.0985718
-0.0701904	-0.0280762	-0.0982666
-0.0689697	-0.0283813	-0.0973511
-0.0668335	-0.0283813	-0.0952148
-0.0637817	-0.0286865	-0.0924683
-0.0604248	-0.0286865	-0.0891113
-0.057373	-0.0286865	-0.0860596
-0.0543213	-0.0286865	-0.0830078
-0.0512695	-0.0283813	-0.0796509
-0.0469971	-0.0283813	-0.0753784
-0.0421143	-0.0283813	-0.0704956
-0.0393677	-0.0283813	-0.067749
-0.0387573	-0.0280762	-0.0668335
-0.0387573	-0.0280762	-0.0668335
-0.0375366	-0.027771	-0.0653076
-0.0354004	-0.0271606	-0.062561
-0.0341797	-0.0265503	-0.06073
-0.0344849	-0.0259399	-0.0604248
-0.0354004	-0.0247192	-0.0601196
-0.0344849	-0.0241089	-0.0585938
-0.0323486	-0.0234985	-0.0558472
-0.0299072	-0.0238037	-0.0537109
-0.0268555	-0.0244141	-0.0512695
-0.0219727	-0.0250244	-0.0469971
-0.015564	-0.0259399	-0.0415039
-0.00946045	-0.0274658	-0.0369263
-0.00396729	-0.0292969	-0.0332642
0.00244141	-0.0311279	-0.0286865
0.00915527	-0.0326538	-0.0234985
0.0164795	-0.0341797	-0.0177002
0.0231934	-0.0350952	-0.0119019
0.0292969	-0.0354004	-0.00610352
0.03479	-0.0350952	-0.000305176
0.0405884	-0.0341797	0.00640869
0.0463867	-0.0332642	0.0131226
0.0521851	-0.0323486	0.0198364
0.057373	-0.0311279	0.0262451
0.0619507	-0.0296021	0.0323486
0.0665283	-0.0280762	0.0384521
0.0723267	-0.0271606	0.045166
0.0787354	-0.0262451	0.0524902
0.083313	-0.0256348	0.0576782
0.0857544	-0.0247192	0.0610352
0.0881958	-0.0238037	0.0643921
0.0924683	-0.0228882	0.0695801
0.0976563	-0.0219727	0.0756836
0.102539	-0.0210571	0.0814819
0.106201	-0.0198364	0.0863647
0.109253	-0.0180054	0.0912476
0.111694	-0.0161743	0.09552
0.11322	-0.0140381	0.0991821
0.113831	-0.0115967	0.102234
0.114136	-0.00915527	0.10498
0.114441	-0.00671387	0.107727
0.114136	-0.00427246	0.109863
0.113525	-0.00183105	0.111694
0.112305	0	0.112305
0.110779	0.00213623	0.112915
0.109253	0.00457764	0.113831
0.107727	0.00762939	0.115356
0.106506	0.0106812	0.117188
0.10498	0.0140381	0.119019
0.102539	0.017395	0.119934
0.0994873	0.0201416	0.119629
0.09552	0.0228882	0.118408
0.090332	0.0256348	0.115967
0.0836182	0.0280762	0.111694
0.0756836	0.0299072	0.105591
0.0689697	0.0311279	0.100098
0.0650024	0.0314331	0.0964355
0.0610352	0.0311279	0.0921631
0.0552368	0.0308228	0.0860596
0.0476074	0.0299072	0.0775146
0.0402832	0.0280762	0.0683594
0.0354004	0.0262451	0.0616455
0.0308228	0.0234985	0.0543213
0.0241089	0.020752	0.0448608
0.0158691	0.017395	0.0332642
0.00732422	0.0134277	0.020752
-0.000610352	0.00946045	0.0088501
-0.00915527	0.00518799	-0.00396729
-0.0170898	0.0012207	-0.0158691
-0.0228882	-0.00274658	-0.0256348
-0.0283813	-0.00640869	-0.03479
-0.0338745	-0.00976563	-0.0436401
-0.039978	-0.0128174	-0.0527954
-0.0466919	-0.015564	-0.0622559
-0.0531006	-0.017395	-0.0704956
-0.0588989	-0.0192261	-0.078125
-0.0637817	-0.0213623	-0.085144
-0.0680542	-0.0238037	-0.0918579
-0.0723267	-0.0262451	-0.0985718
-0.0778198	-0.0280762	-0.105896
-0.0830078	-0.0296021	-0.11261
-0.0860596	-0.0317383	-0.117798
-0.0869751	-0.0338745	-0.12085
-0.0869751	-0.0350952	-0.12207
-0.0869751	-0.0354004	-0.122375
-0.0875854	-0.0350952	-0.122681
-0.0875854	-0.0344849	-0.12207
-0.0878906	-0.0338745	-0.121765
-0.0875854	-0.0335693	-0.121155
-0.0875854	-0.0332642	-0.12085
-0.0878906	-0.0323486	-0.120239
-0.088501	-0.0314331	-0.119934
-0.090332	-0.0308228	-0.121155
-0.093689	-0.0308228	-0.124512
-0.0976563	-0.0311279	-0.128784
-0.0994873	-0.0323486	-0.131836
-0.0994873	-0.0335693	-0.133057
-0.0991821	-0.0344849	-0.133667
-0.0985718	-0.0354004	-0.133972
-0.0973511	-0.0363159	-0.133667
-0.0958252	-0.0375366	-0.133362
-0.0927734	-0.0384521	-0.131226
-0.088501	-0.0387573	-0.127258
-0.0848389	-0.0384521	-0.123291
-0.0820923	-0.038147	-0.120239
-0.0811768	-0.0375366	-0.118713
-0.0808716	-0.0363159	-0.117188
-0.0808716	-0.0354004	-0.116272
-0.0811768	-0.0344849	-0.115662
-0.083313	-0.0335693	-0.116882
-0.0854492	-0.032959	-0.118408
-0.085144	-0.0323486	-0.117493
-0.0830078	-0.0314331	-0.114441
-0.0799561	-0.0308228	-0.110779
-0.0772095	-0.0302124	-0.107422
-0.0747681	-0.0302124	-0.10498
-0.0732422	-0.0308228	-0.104065
-0.0723267	-0.0305176	-0.102844
-0.0720215	-0.0292969	-0.101318
-0.0720215	-0.0274658	-0.0994873
-0.0726318	-0.0256348	-0.0982666
-0.0738525	-0.0244141	-0.0982666
-0.0756836	-0.0241089	-0.0997925
-0.0769043	-0.0244141	-0.101318
-0.0762939	-0.0247192	-0.101013
-0.0750732	-0.0250244	-0.100098
-0.0747681	-0.0256348	-0.100403
